Date,btc_open,btc_close,btc_high,btc_low,btc_volume,btc_amount,eth_open,eth_close,eth_high,eth_low,eth_volume,eth_amount,xrp_open,xrp_close,xrp_high,xrp_low,xrp_volume,xrp_amount,open,high,low,close,adj close,volume,usdcny,rbtc,reth,rxrp,rspy,rusdcny,vol_btc,btc_hh14,btc_ll14,btc_hh/ll14,btc_grr14,vol_eth,eth_hh14,eth_ll14,eth_hh/ll14,eth_grr14,vol_xrp,xrp_hh14,xrp_ll14,xrp_hh/ll14,xrp_grr14,vol_spy,rspy_lag1,rspy_lag2,rspy_lag3,rusdcny_lag1,rusdcny_lag2,rusdcny_lag3,rbtc_lag1,rbtc_lag2,rbtc_lag3,reth_lag1,reth_lag2,reth_lag3,rxrp_lag1,rxrp_lag2,rxrp_lag3
2019-10-25,8654.7,9233.5,10348.6,8637.5,1936.85223563,18173362.782222155,181.52,179.5,197.0,173.45,25422.49964141,4679410.912549287,0.29818,0.29384,0.31178,0.284,4466065.64539732,1328577.4911383432,3003.320068359375,3027.389892578125,3001.93994140625,3022.550048828125,3022.550048828125,3370370000,7.069775817052309,0.0668892843112332,-0.010746762193441617,-0.014191297346261011,0.004072700506109195,-0.000400674779450938,0.916843554721322,9233.5,7412.9,1.2455988884242335,1.1055007324177757,0.8568475497403588,192.58,160.44,1.200324108701072,1.0206884854174259,0.9571275819278895,0.30161,0.26722,1.1286954569268766,0.9396507642469508,0.07486956878990259,0.005581337868471481,-0.0008324053147991117,0.00325337015914573,-0.00021183888655318395,-0.00038950820623906424,-0.0012580747599044706,0.01850869117885945,-0.026593934753945003,-0.00138732617458448,0.060891364902506906,-0.03838680880113432,-0.005406290956749715,0.027055540430166225,-0.023460021869511793,-0.0010179498490041627
2019-10-28,9207.6,9404.4,9531.4,9101.0,780.42666653,7310190.135293529,181.62,190.43,192.67,181.31,11069.41043534,2067704.757140661,0.29433,0.30179,0.30952,0.29433,2987872.90396529,898644.9013322521,3032.1201171875,3044.080078125,3032.1201171875,3039.419921875,3039.419921875,3521230000,7.0682781636150445,0.01850869117885945,0.060891364902506906,0.027055540430166225,0.005581337868471481,-0.00021183888655318395,0.9230008223103255,9404.4,7412.9,1.2686532935828083,1.125445617191355,0.8387429001076252,191.18,160.44,1.1915981052106708,1.02096047993264,0.8350384802864738,0.30179,0.26722,1.1293690592021555,0.947619843134816,0.07695099455596022,-0.0008324053147991117,0.00325337015914573,-0.0030228605633046968,-0.00038950820623906424,-0.0012580747599044706,-0.0021562588927086512,-0.026593934753945003,-0.00138732617458448,0.009243458475540312,-0.03838680880113432,-0.005406290956749715,0.0037335968813485554,-0.023460021869511793,-0.0010179498490041627,-0.010121938792839846
2019-10-29,9404.4,9154.3,9406.2,9001.9,881.90334525,8090366.399395561,190.48,183.12,191.57,180.04,13144.37368684,2431028.930760016,0.3018,0.29471,0.30604,0.29056,2740060.23496529,815370.2831569011,3035.389892578125,3047.8701171875,3034.81005859375,3036.889892578125,3036.889892578125,3589930000,7.065525011266336,-0.026593934753945003,-0.03838680880113432,-0.023460021869511793,-0.0008324053147991117,-0.00038950820623906424,0.9287677314608113,9404.4,7412.9,1.2686532935828083,1.123297071711715,0.8445346942293539,190.43,160.44,1.18692346048367,1.0238717805120696,0.8374753076832602,0.30179,0.26722,1.1293690592021555,0.9541388983590404,0.07199931453236107,0.00325337015914573,-0.0030228605633046968,0.009662312168146059,-0.0012580747599044706,-0.0021562588927086512,7.166885068077278e-05,-0.00138732617458448,0.009243458475540312,0.006644194188226704,-0.005406290956749715,0.0037335968813485554,0.0009846288496253575,-0.0010179498490041627,-0.010121938792839846,0.011048965446247783
2019-10-30,9154.1,9141.6,9384.2,8946.6,644.72773166,5898618.446661755,183.12,182.13,185.28,177.74,8773.9093942,1598754.283078976,0.29494,0.29441,0.29868,0.28816,1260235.58856409,370573.83923070366,3039.739990234375,3050.10009765625,3025.9599609375,3046.77001953125,3046.77001953125,3776030000,7.056636052584189,-0.00138732617458448,-0.005406290956749715,-0.0010179498490041627,0.00325337015914573,-0.0012580747599044706,0.9404878139008277,9404.4,7412.9,1.2686532935828083,1.1088004768883275,0.8501458396840401,190.43,160.44,1.18692346048367,1.0222760551046284,0.8171065028223544,0.30179,0.2723,1.1082996694821887,0.9418785793994953,0.07579480447763037,-0.0030228605633046968,0.009662312168146059,0.003704089049704651,-0.0021562588927086512,7.166885068077278e-05,-0.0018937174618266495,0.009243458475540312,0.006644194188226704,0.0023149643603161962,0.0037335968813485554,0.0009846288496253575,0.031094595333078345,-0.010121938792839846,0.011048965446247783,0.019650432716782573
2019-10-31,9142.7,9226.1,9272.5,9038.1,684.91205247,6263797.785646201,182.15,182.81,184.47,177.52,10604.36799252,1920911.7889114283,0.29429,0.29143,0.29442,0.28442,1786909.34037633,519393.52376501495,3046.89990234375,3046.89990234375,3023.18994140625,3037.56005859375,3037.56005859375,4139280000,7.041420118343195,0.009243458475540312,0.0037335968813485554,-0.010121938792839846,-0.0030228605633046968,-0.0021562588927086512,0.9355737734671534,9404.4,7412.9,1.2686532935828083,1.0946732834206592,0.8441921131826909,190.43,160.44,1.18692346048367,1.020637010973408,0.8002931949803169,0.30179,0.27327,1.1043656456983935,0.9418539603929834,0.07686454587518056,0.009662312168146059,0.003704089049704651,-0.001185699214361291,7.166885068077278e-05,-0.0018937174618266495,-0.004438991575438034,0.006644194188226704,0.0023149643603161962,0.0028682228834771006,0.0009846288496253575,0.031094595333078345,0.01287894848420601,0.011048965446247783,0.019650432716782573,0.03308480894687782
2019-11-01,9226.0,9287.4,9368.3,9190.0,454.55368687,4212773.673659011,182.85,182.99,185.54,181.51,7768.92031391,1421644.6806699696,0.29145,0.29465,0.29728,0.29117,1183594.45076999,347757.2408429153,3050.719970703125,3066.949951171875,3050.719970703125,3066.909912109375,3066.909912109375,3930200000,7.041924768830237,0.006644194188226704,0.0009846288496253575,0.011048965446247783,0.009662312168146059,7.166885068077278e-05,0.9330920838299247,9404.4,7412.9,1.2686532935828083,1.08090154934818,0.8415325765249064,190.43,160.44,1.18692346048367,1.0190032142805079,0.7906621869101721,0.30179,0.27327,1.1043656456983935,0.9469472511922346,0.0777416533953515,0.003704089049704651,-0.001185699214361291,0.0007024972279667807,-0.0018937174618266495,-0.004438991575438034,-0.09169194755994503,0.0023149643603161962,0.0028682228834771006,-0.013003984746561503,0.031094595333078345,0.01287894848420601,-0.022866412014023396,0.019650432716782573,0.03308480894687782,-0.06414717443134221
2019-11-04,9394.8,9308.9,9453.0,9180.9,783.19350288,7300795.800110376,185.78,188.68,192.04,182.5,14854.90896813,2783046.851230264,0.29867,0.30044,0.30423,0.29506,2250816.10470741,676241.8972186291,3078.9599609375,3085.199951171875,3074.8701171875,3078.27001953125,3078.27001953125,4146850000,7.028589352930633,0.0023149643603161962,0.031094595333078345,0.019650432716782573,0.003704089049704651,-0.0018937174618266495,0.9201502569932576,9404.4,7412.9,1.2686532935828083,1.0680415344337484,0.8584698536440066,190.43,160.44,1.18692346048367,1.0142092445787085,0.7772892779444293,0.30179,0.27327,1.1043656456983935,0.9520959277735916,0.07819145515121896,-0.001185699214361291,0.0007024972279667807,0.0027300951851503275,-0.004438991575438034,-0.09169194755994503,0.09755214632619857,0.0028682228834771006,-0.013003984746561503,-0.047752382192702614,0.01287894848420601,-0.022866412014023396,-0.01611866766627401,0.03308480894687782,-0.06414717443134221,-0.05208799531793307
2019-11-05,9308.7,9335.6,9430.3,9253.6,604.29063677,5639802.538723022,188.68,191.11,194.28,187.87,12007.28083369,2291207.6254779897,0.30061,0.31038,0.31341,0.29673,2213058.61928118,670198.2549774651,3080.800048828125,3083.949951171875,3072.14990234375,3074.6201171875,3074.6201171875,4486130000,6.997389504005761,0.0028682228834771006,0.01287894848420601,0.03308480894687782,-0.001185699214361291,-0.004438991575438034,0.8824848603697567,9404.4,7412.9,1.2686532935828083,1.0554839254348347,0.7710039835256977,191.11,160.44,1.1911618050361508,1.0128040462083976,0.6533605756519464,0.31038,0.27327,1.1357997584806234,0.9860100100624882,0.07706662387131712,0.0007024972279667807,0.0027300951851503275,0.0025606760900243053,-0.09169194755994503,0.09755214632619857,0.0018703092156697743,-0.013003984746561503,-0.047752382192702614,0.0038977912516240387,-0.022866412014023396,-0.01611866766627401,0.006204756980351611,-0.06414717443134221,-0.05208799531793307,0.016052880075543063
2019-11-06,9335.7,9214.2,9370.0,9060.0,554.51729663,5119765.272643802,191.13,186.74,192.2,185.0,9753.37732156,1831745.361150605,0.31017,0.29047,0.31478,0.27531,5767162.0493712,1691343.767651221,3075.10009765625,3078.340087890625,3065.889892578125,3076.780029296875,3076.780029296875,4458190000,6.355785232547955,-0.013003984746561503,-0.022866412014023396,-0.06414717443134221,0.0007024972279667807,-0.09169194755994503,0.8875730406692843,9404.4,7412.9,1.2686532935828083,1.0436204265104712,0.7731746934248528,191.11,160.44,1.1911618050361508,1.008124113841644,0.773445697718425,0.31038,0.27327,1.1357997584806234,0.9913291175854018,0.07786094990051726,0.0027300951851503275,0.0025606760900243053,-0.0019624672514313435,0.09755214632619857,0.0018703092156697743,0.003111273058891584,-0.047752382192702614,0.0038977912516240387,0.0004881703828165662,-0.01611866766627401,0.006204756980351611,0.011792070103315844,-0.05208799531793307,0.016052880075543063,-0.02673720331712892
2019-11-07,9214.3,8774.2,9258.2,8650.0,784.21228475,7020298.90823426,186.74,183.73,188.18,181.5,10404.13910217,1923360.3899027049,0.29049,0.27534,0.29086,0.27103,2767858.97123095,774548.7416414447,3087.02001953125,3097.77001953125,3080.22998046875,3085.179931640625,3085.179931640625,4144640000,6.975805723571365,-0.047752382192702614,-0.01611866766627401,-0.05208799531793307,0.0027300951851503275,0.09755214632619857,0.8160810265692883,9404.4,7412.9,1.2686532935828083,1.0320206516622916,0.6511496672248926,191.11,160.44,1.1911618050361508,1.0038359176613234,0.7026693248714313,0.31038,0.27327,1.1357997584806234,0.9967059250518285,0.07803151641776995,0.0025606760900243053,-0.0019624672514313435,0.0015646460846321375,0.0018703092156697743,0.003111273058891584,-0.0004496724427133225,0.0038977912516240387,0.0004881703828165662,-0.004096360933652621,0.006204756980351611,0.011792070103315844,0.0055065490510559645,0.016052880075543063,-0.02673720331712892,-0.0014690759512266949
2019-11-08,8774.2,8808.4,8875.0,8726.0,508.15135114,4475409.876891204,183.8,184.87,185.72,182.62,9751.86286449,1799352.491661506,0.27519,0.27976,0.28148,0.27459,1414238.51072245,393828.69543533714,3081.25,3093.090087890625,3073.580078125,3093.080078125,3093.080078125,3499150000,6.988852637302882,0.0038977912516240387,0.006204756980351611,0.016052880075543063,0.0025606760900243053,0.0018703092156697743,0.3945648830836308,9404.4,7412.9,1.2686532935828083,1.0206759037295468,0.45169551850374423,191.11,160.44,1.1911618050361508,0.999858673197124,0.6275315329639246,0.31038,0.27327,1.1357997584806234,1.0021413764470422,0.07709364517409707,-0.0019624672514313435,0.0015646460846321375,0.0007115345908383919,0.003111273058891584,-0.0004496724427133225,0.0020365532907293815,0.0004881703828165662,-0.004096360933652621,-0.014891871567577541,0.011792070103315844,0.0055065490510559645,-0.016801361122926517,-0.02673720331712892,-0.0014690759512266949,-0.0150066205678977
2019-11-11,8733.9,8812.7,8872.7,8550.0,589.07995405,5143719.766612893,184.98,187.05,187.41,182.55,12529.80516723,2326496.775992213,0.2742,0.27228,0.27613,0.26779,1569420.45212239,427174.46606121457,3080.330078125,3088.330078125,3075.820068359375,3087.010009765625,3087.010009765625,3035530000,7.010596866225885,0.0004881703828165662,0.011792070103315844,-0.02673720331712892,-0.0019624672514313435,0.003111273058891584,0.3923479320090997,9404.4,7412.9,1.2686532935828083,1.013576026131252,0.42110337237652895,191.11,160.44,1.1911618050361508,0.9995965060412011,0.6213849589184436,0.31038,0.27228,1.139929484354341,1.0093223306223058,0.0777834709625194,0.0015646460846321375,0.0007115345908383919,0.0008370427393644686,-0.0004496724427133225,0.0020365532907293815,-0.0001010720415169919,-0.004096360933652621,-0.014891871567577541,-0.020240807781723102,0.0055065490510559645,-0.016801361122926517,-0.026497945057321948,-0.0014690759512266949,-0.0150066205678977,-0.026400298730395733
2019-11-12,8812.7,8776.6,8834.8,8711.2,475.60706489,4168347.532066957,187.02,188.08,189.5,185.14,9826.90202377,1836539.5349908252,0.27238,0.27188,0.27556,0.27008,1209701.74120609,329656.31945157365,3089.280029296875,3102.610107421875,3084.72998046875,3091.840087890625,3091.840087890625,3466010000,7.007444394008171,-0.004096360933652621,0.0055065490510559645,-0.0014690759512266949,0.0015646460846321375,-0.0004496724427133225,0.3685742316048831,9404.4,8654.6,1.0866360085965845,0.8715536091763062,0.38541813218739207,191.11,179.5,1.0646796657381616,0.9007794743070019,0.6027789810555158,0.31038,0.27188,1.1416065911431512,1.0139720774364853,0.07813969510458758,0.0007115345908383919,0.0008370427393644686,0.007695488006902673,0.0020365532907293815,-0.0001010720415169919,-0.0016364731709506142,-0.014891871567577541,-0.020240807781723102,0.002337413970180391,-0.016801361122926517,-0.026497945057321948,0.013109654482835076,-0.0150066205678977,-0.026400298730395733,0.0053311855175852685
2019-11-13,8776.7,8645.9,8799.4,8596.4,535.17107009,4643645.638126785,188.05,184.92,188.62,183.34,9572.75924743,1776496.4696975823,0.27203,0.2678,0.27274,0.26375,1534497.2151288,410835.8930342004,3084.179931640625,3098.06005859375,3078.800048828125,3094.0400390625,3094.0400390625,3509280000,7.021715427948392,-0.014891871567577541,-0.016801361122926517,-0.0150066205678977,0.0007115345908383919,0.0020365532907293815,0.3359734667979256,9404.4,8645.9,1.0877294440139256,0.876436273427033,0.3656438092573615,191.11,179.5,1.0646796657381616,0.9082245087281852,0.6002090825982545,0.31038,0.2678,1.1589992531740105,1.0274448775379217,0.07563468506249466,0.0008370427393644686,0.007695488006902673,0.0005031528617669423,-0.0001010720415169919,-0.0016364731709506142,0.0012477782888176137,-0.020240807781723102,0.002337413970180391,-0.042293332705195086,-0.026497945057321948,0.013109654482835076,-0.03536571992543036,-0.026400298730395733,0.0053311855175852685,-0.03143598351899901
2019-11-14,8646.0,8470.9,8780.0,8404.6,668.31997223,5720795.192680856,184.93,180.02,186.66,177.81,11661.99463993,2117807.620805757,0.26795,0.26073,0.26959,0.25317,2652579.26419086,695038.7185042794,3090.75,3098.199951171875,3083.260009765625,3096.6298828125,3096.6298828125,3276070000,7.021005728835138,-0.020240807781723102,-0.026497945057321948,-0.026400298730395733,0.0008370427393644686,-0.0001010720415169919,0.35416894549694466,9404.4,8470.9,1.1102008051092565,0.9015681218818066,0.3676309709644304,191.11,180.02,1.0616042661926453,0.913320878676993,0.6226917477349625,0.31038,0.26073,1.1904268783799332,1.0511962393730003,0.07145455246807632,0.007695488006902673,0.0005031528617669423,-0.0005925944462060739,-0.0016364731709506142,0.0012477782888176137,0.0011282009818500693,0.002337413970180391,-0.042293332705195086,-0.0044517684096612165,0.013109654482835076,-0.03536571992543036,-0.006934576251918401,0.0053311855175852685,-0.03143598351899901,-0.013786040649125586
2019-11-15,8470.9,8490.7,8529.9,8432.4,344.56386418,2921282.132867923,180.02,182.38,183.47,179.35,8504.98205889,1542959.1130979606,0.26072,0.26212,0.26421,0.2592,1316703.48069472,344308.5605941318,3107.919921875,3120.4599609375,3104.60009765625,3120.4599609375,3120.4599609375,3335650000,7.009516041326808,0.002337413970180391,0.013109654482835076,0.0053311855175852685,0.007695488006902673,-0.0016364731709506142,0.35015258379591013,9335.6,8470.9,1.102078881818933,0.9037042943824387,0.3656271299568299,191.11,180.02,1.0616042661926453,0.9206755296089335,0.6220973681935354,0.31038,0.26073,1.1904268783799332,1.0471634198221116,0.07041785136495259,0.0005031528617669423,-0.0005925944462060739,-0.003756184245747196,0.0012477782888176137,0.0011282009818500693,0.0010742410583894912,-0.042293332705195086,-0.0044517684096612165,-0.05794648812906089,-0.03536571992543036,-0.006934576251918401,-0.07830118482055981,-0.03143598351899901,-0.013786040649125586,-0.028436776100327465
2019-11-18,8188.4,8131.6,8212.6,8010.0,569.69399221,4622781.402363513,178.21,175.93,178.48,172.78,10748.50357735,1886584.498491937,0.25154,0.25388,0.25627,0.24323,1329985.10515177,331226.3134841153,3117.909912109375,3124.169921875,3112.06005859375,3122.030029296875,3122.030029296875,3436690000,7.018262363258295,-0.042293332705195086,-0.03536571992543036,-0.03143598351899901,0.0005031528617669423,0.0012477782888176137,0.4016790386358242,9335.6,8131.6,1.1480643415809926,0.9481089092156055,0.35927542727027684,191.11,175.93,1.0862843176263286,0.9479892696984402,0.6782518946540277,0.31038,0.25388,1.2225460847644556,1.0691577752573647,0.0673052350468473,-0.0005925944462060739,-0.003756184245747196,-0.0015827522106851566,0.0011282009818500693,0.0010742410583894912,-0.0010008745248073492,-0.0044517684096612165,-0.05794648812906089,-0.047309966825328176,-0.006934576251918401,-0.07830118482055981,-0.07091846239831079,-0.013786040649125586,-0.028436776100327465,-0.053605196086491835
2019-11-19,8131.9,8095.4,8230.2,8042.1,486.60094066,3946602.277101127,175.95,174.71,177.42,173.53,8470.44262879,1487837.1409319325,0.25388,0.25038,0.25845,0.24828,1445549.38204111,364578.483280676,3127.449951171875,3127.639892578125,3113.469970703125,3120.179931640625,3120.179931640625,3590070000,7.026180373747405,-0.0044517684096612165,-0.006934576251918401,-0.013786040649125586,-0.0005925944462060739,0.0011282009818500693,0.40439675625401755,9335.6,8095.4,1.1531981125083381,0.9588789654137791,0.34722988396078625,191.11,174.71,1.0938698414515484,0.9601785913913441,0.6716217992610829,0.31038,0.25038,1.2396357536544453,1.075281516521096,0.06854985404910956,-0.003756184245747196,-0.0015827522106851566,0.0021749356911917594,0.0010742410583894912,-0.0010008745248073492,0.0017101518654265568,-0.05794648812906089,-0.047309966825328176,0.006234945977565243,-0.07830118482055981,-0.07091846239831079,0.014504378049595479,-0.028436776100327465,-0.053605196086491835,0.016071583702545356
2019-11-20,8095.5,7626.3,8132.3,7500.0,827.19546719,6457484.088118483,174.76,161.03,175.87,157.72,14859.03509503,2462561.69905034,0.2503,0.24326,0.2533,0.23673,3252193.67800298,791224.5791551566,3114.659912109375,3118.969970703125,3091.409912109375,3108.4599609375,3108.4599609375,4034890000,7.033728185188534,-0.05794648812906089,-0.07830118482055981,-0.028436776100327465,-0.003756184245747196,0.0010742410583894912,0.4476852108474261,9335.6,7626.3,1.2241322790868443,1.0205589791717202,0.44414578690739553,191.11,161.03,1.1867974911507173,1.04175698095065,0.5498835581190347,0.31038,0.24326,1.275918770040286,1.095113899312693,0.07536490206901249,-0.0015827522106851566,0.0021749356911917594,0.007507291353015866,-0.0010008745248073492,0.0017101518654265568,-0.0003622096235222916,-0.047309966825328176,0.006234945977565243,-0.02122886688187342,-0.07091846239831079,0.014504378049595479,-0.028330478323889907,-0.053605196086491835,0.016071583702545356,-0.05707079343365251
2019-11-21,7626.3,7265.5,7758.5,6801.0,1745.48384183,12633149.404207869,161.05,149.61,162.81,138.0,34143.36363043,5160319.154187127,0.24326,0.23022,0.24561,0.22136,4716846.30975764,1098563.6168654698,3108.489990234375,3110.110107421875,3094.550048828125,3103.5400390625,3103.5400390625,3720560000,7.026688305833559,-0.047309966825328176,-0.07091846239831079,-0.053605196086491835,-0.0015827522106851566,-0.0010008745248073492,0.6191412808461693,9335.6,7265.5,1.2849218911293099,1.0702024669928394,0.7271874067090054,191.11,149.61,1.277387875142036,1.1149521056253586,0.616258778479387,0.31038,0.23022,1.3481886890800103,1.1401005455347042,0.07256846197825317,0.0021749356911917594,0.007507291353015866,0.0021955703874654287,0.0017101518654265568,-0.0003622096235222916,0.00048448404033707426,0.006234945977565243,-0.02122886688187342,0.0492481413158925,0.014504378049595479,-0.028330478323889907,0.03451315432601043,0.016071583702545356,-0.05707079343365251,0.016321349231536608
2019-11-22,7265.2,7310.8,7341.3,7078.9,784.67654433,5669430.142806819,149.6,151.78,154.31,145.97,16443.03621035,2470621.9020919898,0.23014,0.23392,0.23524,0.22535,1652187.30946644,381234.24845584447,3111.409912109375,3112.8701171875,3099.260009765625,3110.2900390625,3110.2900390625,3226780000,7.038705009947551,0.006234945977565243,0.014504378049595479,0.016071583702545356,0.0021749356911917594,0.0017101518654265568,0.6336124859517565,9335.6,7265.5,1.2849218911293099,1.0691676653357003,0.7497202097294265,191.11,149.61,1.277387875142036,1.1086989848893183,0.6304594917762729,0.31038,0.23022,1.3481886890800103,1.1235530313443485,0.07319449782358767,0.007507291353015866,0.0021955703874654287,0.004174424362754614,-0.0003622096235222916,0.00048448404033707426,-0.0018782901551867015,-0.02122886688187342,0.0492481413158925,-0.01176078849227491,-0.028330478323889907,0.03451315432601043,-0.012256669069935167,-0.05707079343365251,0.016321349231536608,-0.003434893161440078
2019-11-25,7109.6,7155.6,7334.6,7022.6,994.38756228,7099263.110380133,145.66,147.48,149.75,143.68,12986.2752511,1901401.5673345148,0.2175,0.22057,0.22181,0.21354,2265297.36354246,493747.20869252976,3117.43994140625,3133.830078125,3117.43994140625,3133.639892578125,3133.639892578125,3511530000,7.036155523255814,-0.02122886688187342,-0.028330478323889907,-0.05707079343365251,0.007507291353015866,-0.0003622096235222916,0.6550017752175494,9214.2,7155.6,1.2876907596847225,1.0702606190025024,0.7890352117539514,188.08,147.48,1.2752915649579606,1.1011363136199157,0.7414810754597163,0.29047,0.22057,1.316906197579,1.0857773510350643,0.07122088211594947,0.0021955703874654287,0.004174424362754614,-0.004011219709926239,0.00048448404033707426,-0.0018782901551867015,0.0001128935326735192,0.0492481413158925,-0.01176078849227491,0.016860519967114573,0.03451315432601043,-0.012256669069935167,0.00497677504976779,0.016321349231536608,-0.003434893161440078,0.009444941808415486
2019-11-26,7155.5,7508.0,7652.0,6850.2,1491.046726,10868090.491439478,147.5,152.57,155.57,140.96,18122.92034886,2688010.3119255444,0.2205,0.22417,0.22958,0.21266,2753010.5580953,607260.3676247433,3134.85009765625,3142.68994140625,3131.0,3140.52001953125,3140.52001953125,4595590000,7.03956442831216,0.0492481413158925,0.03451315432601043,0.016321349231536608,0.0021955703874654287,0.00048448404033707426,0.7503909184134648,8812.7,7155.6,1.2315808597462128,1.0258829000264662,0.8560537509853918,188.08,147.48,1.2752915649579606,1.0954524097146288,0.7844181864443553,0.27976,0.22057,1.268350183615179,1.0376433137805159,0.06896919565199844,0.004174424362754614,-0.004011219709926239,-0.008631020716408422,-0.0018782901551867015,0.0001128935326735192,0.0021286756082716796,-0.01176078849227491,0.016860519967114573,-0.03351977520941585,-0.012256669069935167,0.00497677504976779,-0.02799603829646735,-0.003434893161440078,0.009444941808415486,-0.02731586182430934
2019-11-27,7509.3,7419.7,7634.5,7366.0,904.24769975,6783209.477729679,152.6,150.7,154.53,149.13,10664.52590736,1623282.9224602769,0.2239,0.2234,0.2293,0.22253,2091910.01165261,472389.7369921924,3145.489990234375,3154.260009765625,3143.409912109375,3153.6298828125,3153.6298828125,3033090000,7.026342083749659,-0.01176078849227491,-0.012256669069935167,-0.003434893161440078,0.004174424362754614,-0.0018782901551867015,0.7573844988520284,8812.7,7155.6,1.2315808597462128,1.0281507520866748,0.8597061763963515,188.08,147.48,1.2752915649579606,1.0898268834267593,0.7858818851321737,0.27976,0.22057,1.268350183615179,1.0296677914894745,0.06657160420933933,-0.004011219709926239,-0.008631020716408422,-0.00663809511563529,0.0001128935326735192,0.0021286756082716796,0.0022700441346885647,0.016860519967114573,-0.03351977520941585,-0.012987012987012991,0.00497677504976779,-0.02799603829646735,-0.011616058691665043,0.009444941808415486,-0.02731586182430934,-0.024162297697743362
2019-11-29,7739.5,7544.8,7796.4,7452.8,708.63726628,5402901.043642289,154.5,151.45,155.25,149.76,8622.36360039,1316515.5570812512,0.22991,0.22551,0.23181,0.22359,1619053.04127045,367527.4524871824,3147.179931640625,3150.300048828125,3139.340087890625,3140.97998046875,3140.97998046875,1743020000,7.027135312329266,0.016860519967114573,0.00497677504976779,0.009444941808415486,-0.004011219709926239,0.0001128935326735192,0.7882060828847067,8812.7,7155.6,1.2315808597462128,1.0304286531452393,0.8633127438398177,188.08,147.48,1.2752915649579606,1.0842588399836204,0.7772851596040192,0.27228,0.22057,1.234438046878542,0.9964379991915657,0.06628135466008063,-0.008631020716408422,-0.00663809511563529,0.00632356747139462,0.0021286756082716796,0.0022700441346885647,-0.00078737168358467,-0.03351977520941585,-0.012987012987012991,0.026496415272605933,-0.02799603829646735,-0.011616058691665043,0.017800687285223438,-0.02731586182430934,-0.024162297697743362,0.03237561317449211
2019-12-02,7294.6,7291.9,7397.5,7240.6,644.22637128,4709573.203608095,148.65,147.21,149.88,145.91,9993.3413213,1479315.2395663997,0.21917,0.21935,0.2217,0.21783,1417616.47690038,311577.74056719686,3143.85009765625,3144.31005859375,3110.780029296875,3113.8701171875,3113.8701171875,3268740000,7.042093803864646,-0.03351977520941585,-0.02799603829646735,-0.02731586182430934,-0.008631020716408422,0.0021286756082716796,0.8136577775820384,8776.6,7155.6,1.2265358600257141,1.0287971615737102,0.8722187373062289,188.08,147.21,1.2776305957475715,1.0805732373653967,0.793434082602898,0.27188,0.21935,1.239480282653294,0.9947981356921108,0.0652981723407449,-0.00663809511563529,0.00632356747139462,0.0015002511791302187,0.0022700441346885647,-0.00078737168358467,-0.0014785503683784063,-0.012987012987012991,0.026496415272605933,0.019152939265555835,-0.011616058691665043,0.017800687285223438,0.0029711661827267477,-0.024162297697743362,0.03237561317449211,0.02045433975925426
2019-12-03,7291.9,7197.2,7765.3,7087.0,1144.99550793,8360091.716814443,147.24,145.5,151.64,143.33,16420.21098231,2405849.438760837,0.2194,0.21405,0.22445,0.20981,3228059.11684057,698717.1401884928,3087.409912109375,3094.969970703125,3070.330078125,3093.199951171875,3093.199951171875,3653390000,7.058079667600036,-0.012987012987012991,-0.011616058691665043,-0.024162297697743362,-0.00663809511563529,0.0022700441346885647,0.8584262254642614,8645.9,7155.6,1.208270445525183,1.006144179901186,0.8756420351733675,184.92,145.5,1.2709278350515463,1.0616760196770114,0.7675776001782405,0.2678,0.21405,1.25110955384256,0.9978675004483517,0.08545540446768869,0.00632356747139462,0.0015002511791302187,0.009135724328457329,-0.00078737168358467,-0.0014785503683784063,-0.0016895999999999578,0.026496415272605933,0.019152939265555835,-0.00547188354981798,0.017800687285223438,0.0029711661827267477,-0.009021746448528933,0.03237561317449211,0.02045433975925426,0.007317073170731714
2019-12-04,7199.4,7387.9,7475.0,7153.4,956.18609239,7006001.629707526,145.51,148.09,148.84,143.86,12512.322474,1833829.8297572664,0.214,0.22098,0.226,0.21216,2662785.34783143,579653.0925773599,3103.5,3119.3798828125,3102.530029296875,3112.760009765625,3112.760009765625,3695030000,7.052522335529283,0.026496415272605933,0.017800687285223438,0.03237561317449211,0.00632356747139462,-0.00078737168358467,0.8651465573839356,8490.7,7155.6,1.1865811392475825,0.9823075489844498,0.8792826145630347,182.38,145.5,1.253470790378007,1.035429253923088,0.7824515608852126,0.26212,0.21405,1.2245736977341743,0.9730676818851024,0.08789034175750582,0.0015002511791302187,0.009135724328457329,-0.00316282139344648,-0.0014785503683784063,-0.0016895999999999578,0.0012917348402425866,0.019152939265555835,-0.00547188354981798,-0.034961673032237406,0.0029711661827267477,-0.009021746448528933,-0.011006182485223226,0.02045433975925426,0.007317073170731714,-0.020427030596522067
