,btc_open,btc_close,btc_high,btc_low,btc_volume,btc_amount,eth_open,eth_close,eth_high,eth_low,eth_volume,eth_amount,xrp_open,xrp_close,xrp_high,xrp_low,xrp_volume,xrp_amount,Open,High,Low,Close,Adj Close,Volume,usdcny
2019-09-10,10102.3,10157.3,10273.1,9930.4,2183.07569165,21995162.46692174,179.9,178.27,182.8,174.0,39630.02382047,7052475.973870791,0.25859,0.2551,0.26042,0.25119,63927351.00998893,16286497.590351228,2971.010009765625,2979.389892578125,2957.010009765625,2979.389892578125,2979.389892578125,4390770000,7.10552536231884
2019-09-11,10157.3,10412.5,10430.0,10038.9,2300.59834252,23490056.894522596,178.26,180.69,182.36,176.64,41530.75049113,7436268.492060796,0.2551,0.25402,0.25663,0.25099,68631522.38108078,17389766.557077985,2981.409912109375,3000.929931640625,2975.31005859375,3000.929931640625,3000.929931640625,3927550000,7.117058983913478
2019-09-12,10412.0,10339.3,10430.0,10152.5,2151.31003844,22135526.852922034,180.69,180.94,181.34,177.5,35069.98412527,6284406.936523668,0.25405,0.25524,0.25585,0.25164,68130314.28532594,17292787.240202334,3009.080078125,3020.739990234375,3000.919921875,3009.570068359375,3009.570068359375,3791860000,7.087658487640244
2019-09-13,10339.3,10334.0,10416.7,10225.7,1448.0578191,14954538.499192143,180.91,188.15,188.72,179.86,34131.36564842,6264458.581315853,0.25525,0.26128,0.26575,0.25396,63469157.47987142,16419244.615247946,3012.2099609375,3017.330078125,3002.89990234375,3007.389892578125,3007.389892578125,3520060000,7.082642393655372
2019-09-16,10250.9,10187.4,10270.4,10144.4,556.0539191,5679258.266614607,197.25,207.76,215.0,195.71,16437.6878279,3348820.2813481246,0.26099,0.28553,0.29846,0.25951,7349471.25407043,2072053.3145211514,2996.409912109375,3002.18994140625,2990.669921875,2997.9599609375,2997.9599609375,4274640000,7.0670836732843805
2019-09-17,10186.1,10155.5,10255.0,10100.0,459.98110801,4685871.353775425,207.91,210.21,217.18,207.83,15609.86336922,3321198.000644235,0.28553,0.31337,0.32607,0.28498,9675443.3267593,3000840.973280676,2995.669921875,3006.2099609375,2993.72998046875,3005.699951171875,3005.699951171875,3671840000,7.0967712679122075
2019-09-18,10155.9,10246.5,10317.5,9685.0,999.80864469,9963434.377963016,210.32,220.25,223.83,202.53,21907.22225297,4643730.675726684,0.31335,0.3005,0.31337,0.28317,9402837.6744422,2783934.981185356,3001.5,3007.830078125,2978.570068359375,3006.72998046875,3006.72998046875,3435540000,7.0884827648602196
2019-09-19,10244.4,10169.9,10278.1,10075.0,447.94771803,4557289.353463012,220.27,218.12,221.52,212.35,12796.20939264,2778031.5955999796,0.30068,0.29375,0.30147,0.28367,5510191.81836568,1611168.4053814649,3010.360107421875,3021.989990234375,3003.159912109375,3006.7900390625,3006.7900390625,3251290000,7.094786301617421
2019-09-20,10170.0,9984.9,10177.6,9910.0,422.37636981,4235467.519471775,218.0,215.08,221.38,213.51,10223.48094601,2216789.1214299574,0.29357,0.28968,0.29764,0.28638,4553855.01405715,1324882.6236687668,3008.419921875,3016.3701171875,2984.679931640625,2992.070068359375,2992.070068359375,6094740000,7.0903898458748875
2019-09-23,9704.1,8503.8,9790.8,7844.1,2366.87681237,21195259.022450916,201.3,165.79,202.86,150.46,47759.43789573,8384669.204048939,0.26787,0.23298,0.27306,0.2201,11887443.62899588,2951695.5126342587,2983.5,2999.14990234375,2982.22998046875,2991.780029296875,2991.780029296875,3186590000,7.125989986345015
2019-09-24,8501.5,8435.3,8725.8,8220.1,1448.85142069,12233191.029209176,165.75,170.01,174.89,162.06,26764.17335564,4505879.653641521,0.23284,0.24572,0.24925,0.23159,6856544.76068413,1647957.56669398,3002.429931640625,3007.97998046875,2957.72998046875,2966.60009765625,2966.60009765625,3868160000,7.107061710442606
2019-09-25,8435.1,8062.3,8460.7,7752.0,1217.55223412,9914866.233682044,170.09,165.9,170.94,152.0,21679.69397105,3557673.969275007,0.24567,0.24201,0.24984,0.22922,5300079.51219232,1280697.8250475014,2968.35009765625,2989.820068359375,2952.860107421875,2984.8701171875,2984.8701171875,3318870000,7.124294299763249
2019-09-26,8062.3,8178.5,8260.9,7860.7,815.61510988,6552494.819957621,165.94,173.83,176.49,161.22,13556.55406403,2270822.617211406,0.24201,0.24206,0.24688,0.23313,3578699.58457355,858497.5496576835,2985.72998046875,2987.280029296875,2963.7099609375,2977.6201171875,2977.6201171875,3077240000,7.128908392759188
2019-09-27,8178.2,8199.7,8307.2,8008.9,608.96304813,4958337.645762311,173.78,173.52,175.35,168.24,12211.15362559,2110642.767564799,0.24201,0.24167,0.24426,0.238,3525334.15511574,850469.0269652592,2985.469970703125,2987.31005859375,2945.530029296875,2961.7900390625,2961.7900390625,3243650000,7.1282121627800645
2019-09-30,8289.1,8288.3,8496.1,8178.1,939.8909865,7843177.837202398,180.85,175.73,185.48,173.32,16682.44492958,2982617.296911501,0.25643,0.24775,0.26075,0.24459,4672957.42105185,1182773.3087299024,2967.070068359375,2983.85009765625,2967.070068359375,2976.739990234375,2976.739990234375,3247610000,7.143355680044082
2019-10-01,8287.5,8353.7,8367.0,8149.1,634.5316385,5226467.852372243,175.64,180.22,181.04,173.74,8566.46124283,1511211.3066904945,0.24757,0.2524,0.25494,0.24422,4073027.92805423,1012164.9114361773,2983.68994140625,2992.530029296875,2938.699951171875,2940.25,2940.25,3558040000,7.148375848779592
2019-10-02,8353.9,8221.0,8388.3,8064.0,632.85625975,5192253.053385107,180.19,174.69,180.65,169.74,9707.68745918,1699599.9172366778,0.25235,0.24675,0.25288,0.24209,3285243.92871841,812005.8884595062,2924.780029296875,2924.780029296875,2874.929931640625,2887.610107421875,2887.610107421875,3912520000,7.1483752860411895
2019-10-03,8223.6,8132.6,8228.1,8015.0,562.35211504,4572924.465629566,174.69,175.45,178.85,170.84,9235.59962463,1615030.2393677528,0.24681,0.25228,0.25642,0.24467,3622069.72400325,909983.9314440588,2885.3798828125,2911.1298828125,2855.93994140625,2910.6298828125,2910.6298828125,3503640000,7.148388275043375
2019-10-04,8132.9,8126.6,8175.9,8011.1,362.37412663,2932640.819058041,175.47,176.2,176.65,172.12,6518.88149287,1140487.9772479043,0.25233,0.25325,0.25622,0.24685,2884152.37283706,727527.1656759594,2918.56005859375,2953.739990234375,2918.56005859375,2952.010009765625,2952.010009765625,2990830000,7.149740413516714
2019-10-07,8187.2,8167.6,8324.0,8100.7,656.58859567,5381793.856118273,179.77,180.55,184.79,177.36,10795.89453981,1949895.1823243354,0.27577,0.27757,0.28555,0.27028,4389723.19448798,1213623.718683416,2944.22998046875,2959.75,2935.679931640625,2938.7900390625,2938.7900390625,2940140000,7.14836714272719
2019-10-08,8167.8,8561.6,8695.9,8113.9,833.62981225,7005504.921744231,180.59,192.58,195.46,179.06,16152.16492579,3032203.421425199,0.27721,0.28092,0.28683,0.27369,3458421.79384539,966871.2988526601,2920.39990234375,2925.469970703125,2892.659912109375,2893.06005859375,2893.06005859375,3356450000,7.143091206990715
2019-10-09,8561.6,8555.9,8642.3,8424.1,680.22427198,5804813.943279316,192.63,191.18,194.19,186.91,13764.42797287,2629389.3882086705,0.28092,0.27013,0.28161,0.26477,2925975.17142077,799076.7203967891,2911.10009765625,2929.320068359375,2907.409912109375,2919.39990234375,2919.39990234375,2726820000,7.127310809580184
2019-10-10,8555.9,8256.4,8777.0,8229.2,831.43347375,6996799.230047491,191.19,180.57,196.54,179.5,17698.72751565,3288968.95041189,0.27017,0.26722,0.27461,0.26445,2508687.29855211,674962.936650574,2918.550048828125,2948.4599609375,2917.1201171875,2938.1298828125,2938.1298828125,3217250000,7.123028105167725
2019-10-11,8255.8,8299.8,8394.3,8248.7,404.9698876,3371290.915229221,180.64,179.65,184.58,177.01,12654.71411633,2301402.4748688284,0.26722,0.2723,0.27714,0.26704,2436640.64583229,664489.8974554121,2963.070068359375,2993.280029296875,2963.070068359375,2970.27001953125,2970.27001953125,3580460000,7.101059494702526
2019-10-14,8345.8,8160.7,8399.1,8110.3,554.99915318,4580445.006733862,186.61,180.5,188.15,177.82,13506.61588365,2465232.8398921336,0.29723,0.28823,0.29893,0.28323,2702970.76444265,788892.3837750938,2965.81005859375,2972.840087890625,2962.93994140625,2966.14990234375,2966.14990234375,2557020000,7.0698939352733206
2019-10-15,8159.3,7995.5,8179.1,7918.1,539.87987268,4344737.271739827,180.5,174.51,181.32,172.0,13879.08704898,2445109.5884594973,0.28835,0.28323,0.2919,0.2786,2724177.16562387,777159.5654295611,2973.610107421875,3003.280029296875,2973.610107421875,2995.679931640625,2995.679931640625,3340740000,7.081221041155628
2019-10-16,7992.6,8069.9,8118.4,7930.5,572.48940632,4600909.173784318,174.51,177.2,178.88,172.68,10016.25300365,1761344.9449685386,0.2834,0.30161,0.30368,0.2797,2967403.40549511,874684.9433388233,2989.679931640625,2997.5400390625,2985.199951171875,2989.68994140625,2989.68994140625,3222570000,7.099319727891157
2019-10-17,8069.9,7946.8,8113.6,7812.6,648.38416509,5147363.194214768,177.18,172.76,177.42,168.73,12788.51224988,2212658.246745246,0.30176,0.29388,0.30192,0.28468,2592343.00996363,756832.838459481,3000.77001953125,3008.2900390625,2991.7900390625,2997.949951171875,2997.949951171875,3115960000,7.0779267524520835
